countryCode,SupplierID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount (in thousands USD),Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate
406,AIEIK-9758,4-23-2012,5939094277,2-13-2012,3-14-2012,83.13,Yes,03-03-2012,Electronic,19,0
391,QOKIO-2423,05-11-2013,5939164952,07-09-2012,08-08-2012,105.645,Yes,8-16-2012,Electronic,38,8
818,NCUZC-8887,1-22-2013,5945158455,06-11-2013,07-11-2013,79.785,Yes,07-09-2013,Paper,28,0
770,UQXSS-5592,12-31-2012,5949242928,11-06-2013,12-06-2013,40.383,No,12-11-2013,Paper,35,5
770,FXWYK-3831,03-08-2013,5950285952,01-05-2013,02-04-2013,94.68,No,2-18-2013,Electronic,44,14
391,TWQXF-5196,6-20-2012,5955530329,5-13-2013,06-12-2013,14.913,Yes,06-04-2013,Paper,22,0
770,FXWYK-3831,03-08-2013,5959305721,11-18-2013,12-18-2013,117.555,Yes,12-15-2013,Paper,27,0
897,XNJRO-688,6-24-2012,5963438394,7-16-2013,8-15-2013,23.211,Yes,8-23-2013,Paper,38,8
897,EEBEO-8690,12-05-2012,5972339832,8-19-2012,9-18-2012,89.1,Yes,9-23-2012,Electronic,35,5
406,AMJEO-8976,03-03-2012,5978287535,5-23-2013,6-22-2013,35.64,Yes,6-18-2013,Paper,26,0
391,HJDLA-2125,5-22-2012,5983180804,03-07-2012,04-06-2012,34.605,Yes,4-22-2012,Electronic,46,16
406,KSOIA-5573,9-30-2013,5984065723,8-29-2013,9-28-2013,131.055,Yes,9-30-2013,Electronic,32,2
406,OWJOT-3448,9-15-2012,5990870022,8-22-2012,9-21-2012,43.848,No,10-08-2012,Electronic,47,17
897,VTITE-6177,10-26-2012,5991374615,11-02-2013,12-02-2013,82.665,Yes,11-10-2013,Paper,8,0
818,HJQPP-2824,09-04-2013,5993794386,7-27-2013,8-26-2013,32.418,Yes,8-18-2013,Electronic,22,0
391,ERLSR-187,7-31-2013,5995302662,03-04-2013,04-03-2013,28.548,Yes,03-11-2013,Electronic,7,0
391,IYKOC-9174,11-27-2012,5995642191,03-08-2012,04-07-2012,31.914,Yes,04-12-2012,Electronic,35,5
897,DOLHO-7654,04-04-2012,5999019493,12-27-2012,1-26-2013,4.734,Yes,1-23-2013,Paper,27,0
770,XWAMA-2687,04-03-2013,6008733720,10-14-2013,11-13-2013,43.92,Yes,10-19-2013,Paper,5,0
818,NCUZC-8887,1-22-2013,6014957545,10-09-2013,11-08-2013,83.325,No,11-13-2013,Paper,35,5
897,YDPUJ-3271,04-02-2013,6017503938,5-27-2013,6-26-2013,27.207,Yes,06-12-2013,Paper,16,0
391,ERLSR-187,7-31-2013,6018471371,05-07-2013,06-06-2013,119.805,Yes,5-15-2013,Electronic,8,0
391,IYKOC-9174,11-27-2012,6019130258,10-13-2012,11-12-2012,110.625,Yes,11-06-2012,Electronic,24,0
770,FDQRK-6077,09-11-2012,6021346292,7-26-2012,8-25-2012,94.545,Yes,8-17-2012,Electronic,22,0
770,ZXNDN-4460,6-27-2013,6023663520,04-09-2012,05-09-2012,92.955,No,5-25-2012,Electronic,46,16
818,UWVLM-8364,11-10-2012,6025796792,2-29-2012,3-30-2012,102.465,Yes,3-29-2012,Electronic,29,0
818,VZQCZ-5875,7-15-2013,6032999580,3-18-2013,4-17-2013,121.815,No,05-11-2013,Electronic,54,24
406,QTLGZ-9771,12-10-2012,6034265647,5-21-2012,6-20-2012,83.31,No,6-17-2012,Electronic,27,0
770,FDQRK-6077,09-11-2012,6035900041,07-10-2012,08-09-2012,80.28,Yes,08-02-2012,Electronic,23,0
406,QPZCF-6048,7-13-2012,6040814065,9-25-2012,10-25-2012,126.345,Yes,9-30-2012,Paper,5,0
818,KITZM-6004,09-01-2013,6045344189,4-16-2013,5-16-2013,109.32,Yes,05-05-2013,Electronic,19,0
818,NCUZC-8887,1-22-2013,6050714820,01-03-2012,02-02-2012,14.391,No,2-15-2012,Electronic,43,13
818,NKUXM-7695,11-21-2012,6051615230,8-25-2012,9-24-2012,24.768,Yes,8-29-2012,Electronic,4,0
770,TNJFG-625,8-15-2013,6052641062,11-11-2013,12-11-2013,125.52,Yes,12-01-2013,Paper,20,0
406,ZAVRG-4092,5-19-2012,6053161870,02-10-2013,03-12-2013,110.34,Yes,02-11-2013,Paper,1,0
391,HJDLA-2125,5-22-2012,6059076153,10-05-2012,11-04-2012,28.845,Yes,10-31-2012,Paper,26,0
391,XLGBV-9841,01-03-2013,6059357797,7-27-2013,8-26-2013,28.008,Yes,8-24-2013,Paper,28,0
406,EVASK-7938,12-15-2012,6062304734,09-07-2012,10-07-2012,166.815,Yes,9-29-2012,Electronic,22,0
818,SYKLB-5148,8-28-2013,6067369077,6-18-2012,7-18-2012,132.72,No,7-31-2012,Electronic,43,13
770,QUNVJ-3993,12-31-2012,6079394127,7-23-2012,8-22-2012,92.64,Yes,08-09-2012,Electronic,17,0
897,VTITE-6177,10-26-2012,6080109551,02-11-2013,3-13-2013,85.575,Yes,2-27-2013,Paper,16,0
770,LEPPM-7228,4-30-2012,6081045342,6-30-2012,7-30-2012,103.725,Yes,8-13-2012,Paper,44,14
391,DPYTF-6708,08-02-2012,6085710489,4-29-2013,5-29-2013,123.06,Yes,5-23-2013,Paper,24,0
897,XNJRO-688,6-24-2012,6088063470,02-08-2012,03-09-2012,102.42,Yes,3-25-2012,Electronic,46,16
897,UKEUZ-6296,11-26-2012,6089084976,3-16-2012,4-15-2012,39.051,Yes,3-18-2012,Electronic,2,0
897,BEASA-1168,11-06-2013,6095691369,09-06-2012,10-06-2012,38.853,Yes,9-25-2012,Electronic,19,0
406,XCLEH-2621,9-24-2012,6107289675,4-27-2013,5-27-2013,98.64,Yes,06-03-2013,Paper,37,7
391,HCSFI-6160,01-10-2013,6107650828,7-26-2012,8-25-2012,91.08,Yes,8-21-2012,Electronic,26,0
406,QPZCF-6048,7-13-2012,6109735990,09-03-2013,10-03-2013,135.405,No,9-21-2013,Paper,18,0
897,VLKMI-9286,2-13-2013,6110785596,06-01-2012,07-01-2012,129.75,Yes,06-10-2012,Electronic,9,0
406,QPZCF-6048,7-13-2012,6114978738,2-24-2012,3-25-2012,109.14,No,3-19-2012,Electronic,24,0
770,ODQFO-7856,08-05-2012,6115848117,07-02-2012,08-01-2012,27.108,Yes,08-01-2012,Electronic,30,0
770,FXWYK-3831,03-08-2013,6120906000,09-01-2012,10-01-2012,117.585,Yes,9-27-2012,Electronic,26,0
770,DTULQ-465,03-04-2013,6128855976,11-25-2013,12-25-2013,108.54,Yes,12-23-2013,Paper,28,0
897,BEASA-1168,11-06-2013,6133129196,4-22-2013,5-22-2013,78.105,Yes,5-15-2013,Electronic,23,0
391,VJWXS-3569,04-09-2013,6140117782,8-31-2013,9-30-2013,90.39,Yes,9-17-2013,Paper,17,0
406,AMJEO-8976,03-03-2012,6140327714,07-08-2012,08-07-2012,81.885,Yes,7-26-2012,Paper,18,0
770,JCFGW-2447,7-31-2012,6149070175,5-29-2012,6-28-2012,76.44,Yes,6-24-2012,Electronic,26,0
818,VZQCZ-5875,7-15-2013,6151783819,11-04-2013,12-04-2013,93.255,No,12-07-2013,Paper,33,3
406,QTLGZ-9771,12-10-2012,6163803590,8-28-2012,9-27-2012,92.055,No,9-16-2012,Electronic,19,0
391,NEVHP-379,04-06-2013,6164052858,09-10-2012,10-10-2012,109.455,Yes,9-28-2012,Electronic,18,0
406,PMEXQ-4651,07-04-2012,6166200288,6-13-2013,7-13-2013,118.14,Yes,6-30-2013,Paper,17,0
897,VLKMI-9286,2-13-2013,6170784295,12-07-2012,01-06-2013,90.585,Yes,12-16-2012,Electronic,9,0
391,TWQXF-5196,6-20-2012,6172286955,04-09-2012,05-09-2012,27.099,Yes,5-14-2012,Electronic,35,5
391,HJDLA-2125,5-22-2012,6178537251,11-13-2013,12-13-2013,124.02,No,01-03-2014,Paper,51,21
391,LZRJV-709,6-20-2013,6179146345,11-28-2013,12-28-2013,29.538,Yes,12-26-2013,Paper,28,0
770,FIODB-6831,05-08-2013,6180284401,1-30-2013,03-01-2013,27.81,Yes,03-06-2013,Electronic,35,5
406,PMEXQ-4651,07-04-2012,6191014135,09-02-2013,10-02-2013,104.805,Yes,10-01-2013,Paper,29,0
897,SDWFS-9883,07-08-2013,6195238305,9-28-2012,10-28-2012,12.645,Yes,11-01-2012,Electronic,34,4
897,CQAIF-3676,7-29-2013,6197031874,9-27-2012,10-27-2012,94.815,Yes,11-10-2012,Electronic,44,14
406,QPZCF-6048,7-13-2012,6198121206,03-04-2012,04-03-2012,93.735,No,04-04-2012,Electronic,31,1
770,FXWYK-3831,03-08-2013,6211621541,03-03-2012,04-02-2012,175.515,Yes,4-20-2012,Electronic,48,18
391,CGYHU-6632,01-08-2013,6215256634,07-04-2013,08-03-2013,171.66,Yes,7-15-2013,Paper,11,0
391,HCSFI-6160,01-10-2013,6216182112,8-22-2012,9-21-2012,112.29,Yes,09-08-2012,Electronic,17,0
818,NKUXM-7695,11-21-2012,6217512997,8-30-2012,9-29-2012,40.968,No,9-27-2012,Electronic,28,0
897,EEBEO-8690,12-05-2012,6219456445,5-16-2012,6-15-2012,106.89,Yes,07-07-2012,Electronic,52,22
818,HJQPP-2824,09-04-2013,6222252118,3-19-2012,4-18-2012,76.185,Yes,04-06-2012,Electronic,18,0
818,UOPGH-5924,06-06-2013,6224002259,1-30-2012,2-29-2012,108.15,Yes,2-23-2012,Electronic,24,0
391,DZINU-2676,10-19-2012,6225729440,7-20-2012,8-19-2012,80.835,Yes,8-13-2012,Electronic,24,0
406,LYRCE-9117,07-05-2013,6235560664,10-04-2013,11-03-2013,89.595,Yes,10-28-2013,Paper,24,0
818,UHVMG-5613,5-31-2012,6238372600,11-01-2012,12-01-2012,111.045,Yes,12-09-2012,Paper,38,8
818,HJDUR-7946,2-21-2012,6242435030,5-29-2013,6-28-2013,36.072,Yes,6-18-2013,Paper,20,0
770,FIODB-6831,05-08-2013,6247830770,12-22-2012,1-21-2013,95.505,Yes,1-19-2013,Electronic,28,0
897,CQAIF-3676,7-29-2013,6248246236,05-03-2012,06-02-2012,85.26,Yes,06-08-2012,Electronic,36,6
391,TBPGK-5529,08-09-2013,6248446717,12-09-2012,01-08-2013,44.847,Yes,01-12-2013,Electronic,34,4
406,OISKG-7600,7-19-2013,6252751232,01-11-2013,02-10-2013,113.205,No,2-24-2013,Electronic,44,14
897,VHLWY-9250,06-03-2013,6254234490,11-20-2012,12-20-2012,96.24,Yes,12-08-2012,Electronic,18,0
897,XNJRO-688,6-24-2012,6254565588,11-15-2013,12-15-2013,84.06,Yes,01-05-2014,Paper,51,21
897,ERSWK-8942,01-11-2013,6256102404,7-22-2013,8-21-2013,12.6,Yes,7-27-2013,Paper,5,0
406,EZTEJ-9725,3-17-2012,6265099436,9-28-2012,10-28-2012,83.31,No,10-30-2012,Paper,32,2
406,QTLGZ-9771,12-10-2012,6265467747,08-07-2012,09-06-2012,76.785,No,8-31-2012,Electronic,24,0
406,AIEIK-9758,4-23-2012,6268305597,1-18-2013,2-17-2013,127.95,Yes,02-07-2013,Paper,20,0
406,ETVHD-6833,4-30-2012,6268717074,8-22-2012,9-21-2012,40.122,Yes,09-11-2012,Paper,20,0
406,DJOZO-5284,09-11-2012,6272696898,7-31-2012,8-30-2012,75.57,Yes,08-10-2012,Electronic,10,0
770,TNJFG-625,8-15-2013,6273031291,2-22-2013,3-24-2013,86.46,Yes,3-28-2013,Electronic,34,4
391,TWKLF-7329,11-20-2013,6273969041,2-25-2012,3-26-2012,138.165,Yes,3-22-2012,Electronic,26,0
391,TWQXF-5196,6-20-2012,6274787768,8-24-2012,9-23-2012,104.31,Yes,9-23-2012,Paper,30,0
391,ERLSR-187,7-31-2013,6279951604,11-25-2013,12-25-2013,98.355,No,12-12-2013,Paper,17,0
770,ODQFO-7856,08-05-2012,6287089068,03-08-2013,04-07-2013,92.505,Yes,3-31-2013,Paper,23,0
391,XLGBV-9841,01-03-2013,6288520620,3-31-2012,4-30-2012,39.987,Yes,4-24-2012,Electronic,24,0
897,DOLHO-7654,04-04-2012,6288740889,03-11-2012,04-10-2012,20.745,Yes,4-16-2012,Electronic,36,6
770,ODQFO-7856,08-05-2012,6292573131,4-16-2013,5-16-2013,91.71,No,5-21-2013,Paper,35,5
391,DZINU-2676,10-19-2012,6299892119,9-24-2013,10-24-2013,114.99,Yes,10-11-2013,Paper,17,0
770,TNJFG-625,8-15-2013,6301784358,8-24-2012,9-23-2012,37.962,Yes,9-13-2012,Electronic,20,0
770,XWAMA-2687,04-03-2013,6303891019,11-23-2013,12-23-2013,40.302,No,12-15-2013,Paper,22,0
391,QOKIO-2423,05-11-2013,6309336730,09-10-2013,10-10-2013,114.795,Yes,9-25-2013,Paper,15,0
770,XWAMA-2687,04-03-2013,6310498027,4-30-2012,5-30-2012,89.595,Yes,5-14-2012,Electronic,14,0
391,XGXSB-2820,1-26-2012,6312340614,01-05-2013,02-04-2013,102.75,Yes,01-08-2013,Paper,3,0
406,DJOZO-5284,09-11-2012,6321822977,2-20-2012,3-21-2012,88.785,No,3-20-2012,Electronic,29,0
770,TNJFG-625,8-15-2013,6326625537,1-24-2013,2-23-2013,98.625,Yes,2-16-2013,Electronic,23,0
818,VZQCZ-5875,7-15-2013,6332346253,3-18-2012,4-17-2012,95.715,Yes,04-07-2012,Electronic,20,0
770,QUNVJ-3993,12-31-2012,6332637239,9-17-2013,10-17-2013,87.135,Yes,9-24-2013,Paper,7,0
897,ERSWK-8942,01-11-2013,6342801036,11-29-2013,12-29-2013,20.115,Yes,12-03-2013,Paper,4,0
391,HROAQ-7841,9-15-2013,6345328368,06-10-2013,07-10-2013,103.425,Yes,07-08-2013,Electronic,28,0
406,LYRCE-9117,07-05-2013,6346701312,5-16-2012,6-15-2012,26.991,No,07-02-2012,Electronic,47,17
391,BTDMX-9212,4-22-2012,6354957124,10-02-2012,11-01-2012,85.995,Yes,10-19-2012,Paper,17,0
406,FGEJI-4640,04-04-2013,6360019749,12-17-2012,1-16-2013,149.505,No,02-06-2013,Electronic,51,21
770,FXWYK-3831,03-08-2013,6369719089,03-08-2013,04-07-2013,83.19,Yes,4-13-2013,Electronic,36,6
897,BEASA-1168,11-06-2013,6375941704,8-16-2013,9-15-2013,78.615,Yes,09-11-2013,Electronic,26,0
770,MATVB-9149,4-30-2013,6381931654,11-30-2013,12-30-2013,43.731,Yes,12-20-2013,Paper,20,0
406,CKNCN-7245,06-04-2012,6391231040,02-07-2012,03-08-2012,112.785,Yes,03-06-2012,Electronic,28,0
406,VMYWJ-5164,11-27-2013,6393629934,01-03-2012,02-02-2012,106.995,Yes,1-30-2012,Electronic,27,0
897,CESLR-7372,01-11-2013,6393700902,11-09-2013,12-09-2013,36.846,Yes,11-30-2013,Paper,21,0
770,FXWYK-3831,03-08-2013,6394171138,11-29-2012,12-29-2012,75.45,Yes,12-26-2012,Electronic,27,0
897,UKEUZ-6296,11-26-2012,6402353095,06-07-2012,07-07-2012,13.86,Yes,6-13-2012,Electronic,6,0
391,IYKOC-9174,11-27-2012,6409983111,03-09-2012,04-08-2012,126.375,Yes,04-09-2012,Electronic,31,1
406,QPZCF-6048,7-13-2012,6412856076,11-09-2013,12-09-2013,115.71,No,11-28-2013,Paper,19,0
391,DPXLN-5920,11-11-2012,6425569383,05-10-2012,06-09-2012,31.824,Yes,06-10-2012,Electronic,31,1
818,HEKGV-9181,10-16-2013,6428663835,8-29-2012,9-28-2012,111.705,No,10-10-2012,Electronic,42,12
406,OWJOT-3448,9-15-2012,6438106656,11-12-2012,12-12-2012,127.335,No,12-12-2012,Paper,30,0
770,FDQRK-6077,09-11-2012,6440354270,12-01-2013,12-31-2013,39.969,Yes,12-19-2013,Paper,18,0
818,UOPGH-5924,06-06-2013,6442249189,1-19-2013,2-18-2013,133.08,No,2-26-2013,Electronic,38,8
770,JCFGW-2447,7-31-2012,6444186229,09-04-2012,10-04-2012,40.239,Yes,9-30-2012,Paper,26,0
770,ZXNDN-4460,6-27-2013,6452306527,11-06-2013,12-06-2013,84.045,Yes,12-06-2013,Paper,30,0
897,BEASA-1168,11-06-2013,6453395457,07-06-2013,08-05-2013,44.775,Yes,7-24-2013,Electronic,18,0
406,CKNCN-7245,06-04-2012,6456712095,4-26-2012,5-26-2012,127.485,Yes,5-14-2012,Electronic,18,0
818,NKUXM-7695,11-21-2012,6463057387,8-31-2013,9-30-2013,106.14,No,9-20-2013,Paper,20,0
391,TWQXF-5196,6-20-2012,6470441709,05-11-2012,06-10-2012,85.32,Yes,06-12-2012,Electronic,32,2
406,YZKCL-1447,08-10-2012,6470819510,10-08-2012,11-07-2012,40.293,Yes,11-12-2012,Paper,35,5
406,KSOIA-5573,9-30-2013,6471713514,06-02-2013,07-02-2013,136.815,Yes,7-14-2013,Electronic,42,12
391,HJDLA-2125,5-22-2012,6474542149,04-05-2013,05-05-2013,40.554,Yes,05-05-2013,Paper,30,0
406,QTLGZ-9771,12-10-2012,6475160436,8-31-2012,9-30-2012,79.125,No,9-19-2012,Electronic,19,0
391,NEVHP-379,04-06-2013,6478764276,10-04-2013,11-03-2013,97.08,Yes,10-26-2013,Paper,22,0
391,DZINU-2676,10-19-2012,6481259739,10-27-2013,11-26-2013,80.52,Yes,11-08-2013,Paper,12,0
406,XCLEH-2621,9-24-2012,6482427407,1-13-2012,02-12-2012,121.485,No,3-14-2012,Electronic,61,31
391,HROAQ-7841,9-15-2013,6484297372,4-25-2012,5-25-2012,110.85,Yes,5-16-2012,Electronic,21,0
818,JJMFW-3568,01-09-2012,6495779734,10-11-2012,11-10-2012,133.92,No,11-07-2012,Paper,27,0
818,UHVMG-5613,5-31-2012,6502176235,3-29-2012,4-28-2012,27.027,No,5-21-2012,Electronic,53,23
897,EEBEO-8690,12-05-2012,6504376637,8-24-2012,9-23-2012,41.751,Yes,9-28-2012,Electronic,35,5
406,AIEIK-9758,4-23-2012,6504473111,2-18-2013,3-20-2013,120.84,Yes,03-03-2013,Paper,13,0
391,XLGBV-9841,01-03-2013,6505128660,11-07-2012,12-07-2012,16.065,Yes,12-02-2012,Electronic,25,0
406,PMEXQ-4651,07-04-2012,6511784737,04-09-2013,05-09-2013,122.295,Yes,4-25-2013,Paper,16,0
391,BLYDZ-8820,3-19-2013,6520680836,9-21-2013,10-21-2013,134.055,Yes,9-28-2013,Paper,7,0
391,QOKIO-2423,05-11-2013,6522487246,9-23-2012,10-23-2012,109.725,Yes,10-18-2012,Electronic,25,0
391,HCSFI-6160,01-10-2013,6525526791,11-07-2012,12-07-2012,93.465,Yes,11-28-2012,Electronic,21,0
391,XGXSB-2820,1-26-2012,6528247517,01-04-2013,02-03-2013,127.29,Yes,01-08-2013,Paper,4,0
818,KITZM-6004,09-01-2013,6530836588,11-19-2012,12-19-2012,82.425,Yes,12-05-2012,Electronic,16,0
391,CGYHU-6632,01-08-2013,6534753447,08-10-2013,09-09-2013,90.915,Yes,8-22-2013,Paper,12,0
391,MDWKR-7209,10-09-2013,6536897036,04-08-2012,05-08-2012,111.42,Yes,05-10-2012,Electronic,32,2
770,TNJFG-625,8-15-2013,6541040935,8-24-2012,9-23-2012,41.58,Yes,9-17-2012,Electronic,24,0
391,TWQXF-5196,6-20-2012,6545436280,7-24-2013,8-23-2013,43.236,Yes,8-15-2013,Paper,22,0
406,FGEJI-4640,04-04-2013,6546750243,02-06-2012,03-07-2012,81.9,No,3-17-2012,Electronic,40,10
406,EZTEJ-9725,3-17-2012,6548329202,06-11-2013,07-11-2013,121.815,No,7-13-2013,Paper,32,2
406,QZOKX-4632,3-19-2013,6551061451,05-06-2013,06-05-2013,44.847,No,06-11-2013,Paper,36,6
897,SDWFS-9883,07-08-2013,6552135554,7-21-2013,8-20-2013,85.32,No,8-27-2013,Paper,37,7
406,OWJOT-3448,9-15-2012,6552783670,06-10-2012,07-10-2012,142.155,No,7-16-2012,Electronic,36,6
897,EEBEO-8690,12-05-2012,6555357156,09-09-2012,10-09-2012,154.185,Yes,10-23-2012,Electronic,44,14
897,VLKMI-9286,2-13-2013,6556553210,2-28-2013,3-30-2013,32.517,Yes,03-03-2013,Paper,3,0
897,VAZGD-9460,08-10-2013,6556606025,12-22-2012,1-21-2013,76.23,Yes,01-09-2013,Electronic,18,0
406,AMJEO-8976,03-03-2012,6559780025,9-14-2013,10-14-2013,100.125,Yes,10-05-2013,Paper,21,0
770,WKLVM-7758,02-06-2012,6569769556,07-04-2013,08-03-2013,82.68,Yes,08-02-2013,Paper,29,0
770,JCFGW-2447,7-31-2012,6571921027,8-23-2013,9-22-2013,42.867,Yes,9-17-2013,Paper,25,0
818,KITZM-6004,09-01-2013,6578598542,3-21-2013,4-20-2013,81.495,Yes,04-09-2013,Electronic,19,0
391,NEVHP-379,04-06-2013,6579967169,11-06-2013,12-06-2013,89.34,Yes,11-17-2013,Paper,11,0
406,TCXFQ-8389,8-24-2012,6584242468,09-11-2012,10-11-2012,41.715,No,10-09-2012,Paper,28,0
406,VMYWJ-5164,11-27-2013,6590705635,3-23-2013,4-22-2013,89.31,Yes,04-11-2013,Electronic,19,0
897,SDWFS-9883,07-08-2013,6595838670,11-04-2013,12-04-2013,36.792,Yes,11-27-2013,Paper,23,0
391,VJWXS-3569,04-09-2013,6604379923,5-24-2013,6-23-2013,92.76,Yes,06-06-2013,Paper,13,0
406,OWJOT-3448,9-15-2012,6607624357,4-23-2012,5-23-2012,84.465,No,6-21-2012,Electronic,59,29
770,QUNVJ-3993,12-31-2012,6609044675,07-08-2012,08-07-2012,42.732,Yes,08-01-2012,Electronic,24,0
391,DNURW-3598,8-29-2012,6610467724,02-01-2012,03-02-2012,126.195,Yes,2-19-2012,Electronic,18,0
818,NCUZC-8887,1-22-2013,6612036858,06-01-2012,07-01-2012,30.843,Yes,07-01-2012,Electronic,30,0
897,EEBEO-8690,12-05-2012,6612984494,3-22-2012,4-21-2012,96.15,Yes,4-26-2012,Electronic,35,5
770,QUNVJ-3993,12-31-2012,6614325639,3-20-2013,4-19-2013,94.98,No,4-15-2013,Paper,26,0
818,NKUXM-7695,11-21-2012,6624530867,8-17-2012,9-16-2012,82.83,No,9-14-2012,Electronic,28,0
391,XGXSB-2820,1-26-2012,6626163606,02-11-2012,03-12-2012,97.305,Yes,2-14-2012,Paper,3,0
897,VLKMI-9286,2-13-2013,6630364083,10-18-2012,11-17-2012,80.52,Yes,10-28-2012,Electronic,10,0
391,ERLSR-187,7-31-2013,6637423745,5-25-2013,6-24-2013,80.385,Yes,06-02-2013,Electronic,8,0
391,BLYDZ-8820,3-19-2013,6639236394,02-03-2013,03-05-2013,91.125,Yes,2-13-2013,Electronic,10,0
770,KQLDO-7050,9-29-2012,6640953571,9-14-2013,10-14-2013,83.82,Yes,10-01-2013,Paper,17,0
406,YZKCL-1447,08-10-2012,6655280832,1-16-2013,2-15-2013,106.125,Yes,02-06-2013,Paper,21,0
770,UQXSS-5592,12-31-2012,6656581388,11-14-2012,12-14-2012,90.045,Yes,12-12-2012,Electronic,28,0
818,UHVMG-5613,5-31-2012,6659854129,02-04-2012,03-05-2012,112.56,Yes,03-07-2012,Electronic,32,2
770,NDIOV-9323,07-09-2012,6662053977,9-21-2013,10-21-2013,92.205,Yes,10-21-2013,Paper,30,0
406,QPZCF-6048,7-13-2012,6672426232,03-04-2013,04-03-2013,148.02,No,3-26-2013,Paper,22,0
770,DTULQ-465,03-04-2013,6674901040,10-20-2013,11-19-2013,41.463,Yes,11-10-2013,Paper,21,0
818,UHVMG-5613,5-31-2012,6678785020,10-19-2012,11-18-2012,111.555,Yes,11-15-2012,Paper,27,0
770,FXWYK-3831,03-08-2013,6681774649,4-28-2013,5-28-2013,100.845,Yes,5-23-2013,Paper,25,0
770,ZXNDN-4460,6-27-2013,6685297670,5-29-2013,6-28-2013,151.59,No,7-25-2013,Electronic,57,27
818,UOPGH-5924,06-06-2013,6685760850,8-28-2013,9-27-2013,106.785,No,9-25-2013,Paper,28,0
770,WKLVM-7758,02-06-2012,6687811995,06-06-2013,07-06-2013,95.61,Yes,7-25-2013,Paper,49,19
897,XNJRO-688,6-24-2012,6689193811,02-11-2012,03-12-2012,24.498,Yes,3-15-2012,Electronic,33,3
770,JCFGW-2447,7-31-2012,6712328525,9-19-2012,10-19-2012,30.258,Yes,10-10-2012,Paper,21,0
897,DOLHO-7654,04-04-2012,6712873984,3-16-2012,4-15-2012,30.375,Yes,4-15-2012,Electronic,30,0
391,PCYBM-8156,03-03-2012,6713224039,07-05-2012,08-04-2012,83.295,Yes,7-30-2012,Paper,25,0
770,WKLVM-7758,02-06-2012,6714694827,11-05-2012,12-05-2012,37.449,No,12-30-2012,Paper,55,25
770,JCFGW-2447,7-31-2012,6719635193,2-22-2013,3-24-2013,44.604,Yes,3-22-2013,Paper,28,0
818,HJQPP-2824,09-04-2013,6723004550,5-21-2012,6-20-2012,90.3,Yes,6-20-2012,Electronic,30,0
897,DOLHO-7654,04-04-2012,6726677486,9-19-2013,10-19-2013,75.24,Yes,10-24-2013,Paper,35,5
391,HROAQ-7841,9-15-2013,6727591282,12-13-2012,01-12-2013,109.5,Yes,01-04-2013,Electronic,22,0
391,HJDLA-2125,5-22-2012,6732317549,10-23-2013,11-22-2013,93.06,Yes,12-06-2013,Paper,44,14
406,OISKG-7600,7-19-2013,6733280065,6-20-2012,7-20-2012,40.932,No,7-15-2012,Electronic,25,0
818,NCUZC-8887,1-22-2013,6734044589,07-05-2013,08-04-2013,11.835,Yes,08-01-2013,Paper,27,0
406,TCXFQ-8389,8-24-2012,6736160544,05-07-2012,06-06-2012,27.477,No,6-19-2012,Electronic,43,13
406,QTLGZ-9771,12-10-2012,6740834007,11-16-2013,12-16-2013,83.91,No,11-29-2013,Paper,13,0
406,EZTEJ-9725,3-17-2012,6741751805,3-17-2013,4-16-2013,144.33,Yes,3-30-2013,Paper,13,0
770,NDIOV-9323,07-09-2012,6746571642,4-25-2013,5-25-2013,39.258,Yes,5-19-2013,Paper,24,0
897,OQZUE-1408,9-14-2012,6753689089,1-16-2013,2-15-2013,92.085,Yes,02-05-2013,Paper,20,0
770,NDIOV-9323,07-09-2012,6759921354,10-08-2013,11-07-2013,103.77,Yes,11-02-2013,Paper,25,0
406,YCTQO-9322,04-06-2012,6762807630,10-05-2012,11-04-2012,146.865,Yes,11-08-2012,Paper,34,4
391,TBPGK-5529,08-09-2013,6780577263,09-09-2012,10-09-2012,113.01,Yes,10-10-2012,Electronic,31,1
391,DPXLN-5920,11-11-2012,6784166566,7-20-2012,8-19-2012,95.355,Yes,8-17-2012,Electronic,28,0
897,VLKMI-9286,2-13-2013,6791824705,9-25-2013,10-25-2013,35.505,Yes,9-30-2013,Paper,5,0
770,UQXSS-5592,12-31-2012,6791929107,02-02-2012,03-03-2012,40.428,Yes,03-10-2012,Electronic,37,7
897,XNJRO-688,6-24-2012,6793126015,12-14-2012,1-13-2013,36.774,No,1-14-2013,Paper,31,1
406,PEPYR-783,11-27-2013,6805979021,01-08-2012,02-07-2012,95.88,Yes,2-20-2012,Electronic,43,13
818,UOPGH-5924,06-06-2013,6810105469,01-11-2013,02-10-2013,139.23,Yes,1-31-2013,Electronic,20,0
818,NCUZC-8887,1-22-2013,6813183168,06-01-2012,07-01-2012,30.969,Yes,07-06-2012,Electronic,35,5
818,UOPGH-5924,06-06-2013,6814227380,4-21-2012,5-21-2012,145.23,Yes,05-09-2012,Electronic,18,0
391,XLGBV-9841,01-03-2013,6816625195,06-10-2012,07-10-2012,42.768,Yes,07-08-2012,Electronic,28,0
897,BEASA-1168,11-06-2013,6826165054,4-21-2013,5-21-2013,77.475,Yes,5-13-2013,Electronic,22,0
